gap_id,type,lineage_or_auth_gap_id,risk_tier,classification,priority_rank,recommended_action
nsgap-85f19ec7c6cb,auth_gap,nsgap-85f19ec7c6cb,MEDIUM,no_guard,1655,MEDIUM: add authentication guard
nsgap-11012e22b007,auth_gap,nsgap-11012e22b007,MEDIUM,no_guard,1656,MEDIUM: add authentication guard
nsgap-e8bc0d510507,auth_gap,nsgap-e8bc0d510507,MEDIUM,no_guard,1657,MEDIUM: add authentication guard
nsgap-c3eebb8b53db,auth_gap,nsgap-c3eebb8b53db,MEDIUM,no_guard,1658,MEDIUM: add authentication guard
nsgap-161bc821a2a4,auth_gap,nsgap-161bc821a2a4,MEDIUM,no_guard,1659,MEDIUM: add authentication guard
nsgap-0b90f8d4bb09,auth_gap,nsgap-0b90f8d4bb09,MEDIUM,no_guard,1660,MEDIUM: add authentication guard
nsgap-705690ed802f,auth_gap,nsgap-705690ed802f,MEDIUM,no_guard,1661,MEDIUM: add authentication guard
nsgap-defb608e53bf,auth_gap,nsgap-defb608e53bf,MEDIUM,no_guard,1662,MEDIUM: add authentication guard
nsgap-8435324eefc5,auth_gap,nsgap-8435324eefc5,MEDIUM,no_guard,1663,MEDIUM: add authentication guard
nsgap-75bdf182120b,auth_gap,nsgap-75bdf182120b,MEDIUM,no_guard,1664,MEDIUM: add authentication guard
nsgap-16ba6c84113e,auth_gap,nsgap-16ba6c84113e,MEDIUM,no_guard,1665,MEDIUM: add authentication guard
nsgap-827e2c8b42d7,auth_gap,nsgap-827e2c8b42d7,MEDIUM,no_guard,1666,MEDIUM: add authentication guard
nsgap-59b2d45b5cbc,auth_gap,nsgap-59b2d45b5cbc,MEDIUM,no_guard,1667,MEDIUM: add authentication guard
nsgap-260d162e3843,auth_gap,nsgap-260d162e3843,MEDIUM,no_guard,1668,MEDIUM: add authentication guard
nsgap-36340799036c,auth_gap,nsgap-36340799036c,MEDIUM,no_guard,1669,MEDIUM: add authentication guard
nsgap-d326e31b9d8d,auth_gap,nsgap-d326e31b9d8d,MEDIUM,no_guard,1670,MEDIUM: add authentication guard
nsgap-776978515219,auth_gap,nsgap-776978515219,MEDIUM,no_guard,1671,MEDIUM: add authentication guard
nsgap-994b0d279c07,auth_gap,nsgap-994b0d279c07,MEDIUM,no_guard,1672,MEDIUM: add authentication guard
nsgap-6a2e859a3b2c,auth_gap,nsgap-6a2e859a3b2c,MEDIUM,no_guard,1673,MEDIUM: add authentication guard
nsgap-36a58ae4311a,auth_gap,nsgap-36a58ae4311a,MEDIUM,no_guard,1674,MEDIUM: add authentication guard
nsgap-12932fa736ec,auth_gap,nsgap-12932fa736ec,MEDIUM,no_guard,1675,MEDIUM: add authentication guard
nsgap-2768447017dc,auth_gap,nsgap-2768447017dc,MEDIUM,no_guard,1676,MEDIUM: add authentication guard
nsgap-4a9e0047fb67,auth_gap,nsgap-4a9e0047fb67,MEDIUM,no_guard,1677,MEDIUM: add authentication guard
nsgap-d00c4596f9ae,auth_gap,nsgap-d00c4596f9ae,MEDIUM,no_guard,1678,MEDIUM: add authentication guard
nsgap-e20092d6897f,auth_gap,nsgap-e20092d6897f,MEDIUM,no_guard,1679,MEDIUM: add authentication guard
nsgap-72ed367f18ce,auth_gap,nsgap-72ed367f18ce,MEDIUM,no_guard,1680,MEDIUM: add authentication guard
nsgap-1d11bb7082e0,auth_gap,nsgap-1d11bb7082e0,MEDIUM,no_guard,1681,MEDIUM: add authentication guard
nsgap-f55f9b7d8b5e,auth_gap,nsgap-f55f9b7d8b5e,MEDIUM,no_guard,1682,MEDIUM: add authentication guard
nsgap-90f19891dd29,auth_gap,nsgap-90f19891dd29,MEDIUM,no_guard,1683,MEDIUM: add authentication guard
nsgap-4e2233814fe0,auth_gap,nsgap-4e2233814fe0,MEDIUM,no_guard,1684,MEDIUM: add authentication guard
nsgap-7fe69d8abfbc,auth_gap,nsgap-7fe69d8abfbc,MEDIUM,no_guard,1685,MEDIUM: add authentication guard
nsgap-573a9f9b2280,auth_gap,nsgap-573a9f9b2280,MEDIUM,no_guard,1686,MEDIUM: add authentication guard
nsgap-f1553e25cb4c,auth_gap,nsgap-f1553e25cb4c,MEDIUM,no_guard,1687,MEDIUM: add authentication guard
nsgap-568620c50ebc,auth_gap,nsgap-568620c50ebc,MEDIUM,no_guard,1688,MEDIUM: add authentication guard
nsgap-a05d0cf402f1,auth_gap,nsgap-a05d0cf402f1,MEDIUM,no_guard,1689,MEDIUM: add authentication guard
nsgap-dfc5b2da10f4,auth_gap,nsgap-dfc5b2da10f4,MEDIUM,no_guard,1690,MEDIUM: add authentication guard
nsgap-2329a31b7c4a,auth_gap,nsgap-2329a31b7c4a,MEDIUM,no_guard,1691,MEDIUM: add authentication guard
nsgap-9e6682672781,auth_gap,nsgap-9e6682672781,MEDIUM,no_guard,1692,MEDIUM: add authentication guard
nsgap-a87bc618fcd2,auth_gap,nsgap-a87bc618fcd2,MEDIUM,no_guard,1693,MEDIUM: add authentication guard
nsgap-28f9a35fe512,auth_gap,nsgap-28f9a35fe512,MEDIUM,no_guard,1694,MEDIUM: add authentication guard
nsgap-c405024c220a,auth_gap,nsgap-c405024c220a,MEDIUM,no_guard,1695,MEDIUM: add authentication guard
nsgap-25e576362ca5,auth_gap,nsgap-25e576362ca5,MEDIUM,no_guard,1696,MEDIUM: add authentication guard
nsgap-618d3e10fa0f,auth_gap,nsgap-618d3e10fa0f,MEDIUM,no_guard,1697,MEDIUM: add authentication guard
nsgap-b3c0bace0db1,auth_gap,nsgap-b3c0bace0db1,MEDIUM,no_guard,1698,MEDIUM: add authentication guard
nsgap-8c427f44eeb3,auth_gap,nsgap-8c427f44eeb3,MEDIUM,no_guard,1699,MEDIUM: add authentication guard
nsgap-27d218b78381,auth_gap,nsgap-27d218b78381,MEDIUM,no_guard,1700,MEDIUM: add authentication guard
nsgap-a34502cb1857,auth_gap,nsgap-a34502cb1857,MEDIUM,no_guard,1701,MEDIUM: add authentication guard
nsgap-a381eb2fe428,auth_gap,nsgap-a381eb2fe428,MEDIUM,no_guard,1702,MEDIUM: add authentication guard
nsgap-feeddd5eaf59,auth_gap,nsgap-feeddd5eaf59,MEDIUM,no_guard,1703,MEDIUM: add authentication guard
nsgap-6409c8efeb41,auth_gap,nsgap-6409c8efeb41,MEDIUM,no_guard,1704,MEDIUM: add authentication guard
nsgap-611b61bd5d52,auth_gap,nsgap-611b61bd5d52,MEDIUM,no_guard,1705,MEDIUM: add authentication guard
nsgap-b66dbfb44f38,auth_gap,nsgap-b66dbfb44f38,MEDIUM,no_guard,1706,MEDIUM: add authentication guard
nsgap-343d16ec3495,auth_gap,nsgap-343d16ec3495,MEDIUM,no_guard,1707,MEDIUM: add authentication guard
nsgap-6dd0ce84c490,auth_gap,nsgap-6dd0ce84c490,MEDIUM,no_guard,1708,MEDIUM: add authentication guard
nsgap-c7a651cc3822,auth_gap,nsgap-c7a651cc3822,MEDIUM,no_guard,1709,MEDIUM: add authentication guard
nsgap-99fc78f0043b,auth_gap,nsgap-99fc78f0043b,MEDIUM,no_guard,1710,MEDIUM: add authentication guard
nsgap-bef75bf77aed,auth_gap,nsgap-bef75bf77aed,MEDIUM,no_guard,1711,MEDIUM: add authentication guard
nsgap-686b4ee39285,auth_gap,nsgap-686b4ee39285,MEDIUM,no_guard,1712,MEDIUM: add authentication guard
nsgap-ee95ea430aec,auth_gap,nsgap-ee95ea430aec,MEDIUM,no_guard,1713,MEDIUM: add authentication guard
nsgap-5965e7cc5b42,auth_gap,nsgap-5965e7cc5b42,MEDIUM,no_guard,1714,MEDIUM: add authentication guard
nsgap-74ea3174ad1c,auth_gap,nsgap-74ea3174ad1c,MEDIUM,no_guard,1715,MEDIUM: add authentication guard
nsgap-ad7fde6faaa0,auth_gap,nsgap-ad7fde6faaa0,MEDIUM,no_guard,1716,MEDIUM: add authentication guard
nsgap-574b61602e38,auth_gap,nsgap-574b61602e38,MEDIUM,no_guard,1717,MEDIUM: add authentication guard
nsgap-24eb6cfbffc9,auth_gap,nsgap-24eb6cfbffc9,MEDIUM,no_guard,1718,MEDIUM: add authentication guard
nsgap-70ad30bcf9d3,auth_gap,nsgap-70ad30bcf9d3,MEDIUM,no_guard,1719,MEDIUM: add authentication guard
nsgap-d159594e1cfa,auth_gap,nsgap-d159594e1cfa,MEDIUM,no_guard,1720,MEDIUM: add authentication guard
nsgap-2ac242236166,auth_gap,nsgap-2ac242236166,MEDIUM,no_guard,1721,MEDIUM: add authentication guard
nsgap-56d6c3aae308,auth_gap,nsgap-56d6c3aae308,MEDIUM,no_guard,1722,MEDIUM: add authentication guard
nsgap-2cb0d8af3f79,auth_gap,nsgap-2cb0d8af3f79,MEDIUM,no_guard,1723,MEDIUM: add authentication guard
nsgap-0e042fc1ddc0,auth_gap,nsgap-0e042fc1ddc0,MEDIUM,no_guard,1724,MEDIUM: add authentication guard
nsgap-0544321b669b,auth_gap,nsgap-0544321b669b,MEDIUM,no_guard,1725,MEDIUM: add authentication guard
nsgap-6383b1fba2d7,auth_gap,nsgap-6383b1fba2d7,MEDIUM,no_guard,1726,MEDIUM: add authentication guard
nsgap-78ed3ce43b31,auth_gap,nsgap-78ed3ce43b31,MEDIUM,no_guard,1727,MEDIUM: add authentication guard
nsgap-6b4dc9713573,auth_gap,nsgap-6b4dc9713573,MEDIUM,no_guard,1728,MEDIUM: add authentication guard
nsgap-056139b26c81,auth_gap,nsgap-056139b26c81,MEDIUM,no_guard,1729,MEDIUM: add authentication guard
nsgap-35e7690c4b88,auth_gap,nsgap-35e7690c4b88,MEDIUM,no_guard,1730,MEDIUM: add authentication guard
nsgap-1b965aa1f836,auth_gap,nsgap-1b965aa1f836,MEDIUM,no_guard,1731,MEDIUM: add authentication guard
nsgap-352f2ebb1dd4,auth_gap,nsgap-352f2ebb1dd4,MEDIUM,no_guard,1732,MEDIUM: add authentication guard
nsgap-f98a7a48da78,auth_gap,nsgap-f98a7a48da78,MEDIUM,no_guard,1733,MEDIUM: add authentication guard
nsgap-ddd9aedcd6fa,auth_gap,nsgap-ddd9aedcd6fa,MEDIUM,no_guard,1734,MEDIUM: add authentication guard
nsgap-e41da142adc5,auth_gap,nsgap-e41da142adc5,MEDIUM,no_guard,1735,MEDIUM: add authentication guard
nsgap-80b68937a3f8,auth_gap,nsgap-80b68937a3f8,MEDIUM,no_guard,1736,MEDIUM: add authentication guard
nsgap-e41cceaa5f6f,auth_gap,nsgap-e41cceaa5f6f,MEDIUM,no_guard,1737,MEDIUM: add authentication guard
nsgap-64af24a617df,auth_gap,nsgap-64af24a617df,MEDIUM,no_guard,1738,MEDIUM: add authentication guard
nsgap-5759ec6d4790,auth_gap,nsgap-5759ec6d4790,MEDIUM,no_guard,1739,MEDIUM: add authentication guard
nsgap-bdb8abe60150,auth_gap,nsgap-bdb8abe60150,MEDIUM,no_guard,1740,MEDIUM: add authentication guard
nsgap-3f916b89bbab,auth_gap,nsgap-3f916b89bbab,MEDIUM,no_guard,1741,MEDIUM: add authentication guard
nsgap-abd65cf7cf17,auth_gap,nsgap-abd65cf7cf17,MEDIUM,no_guard,1742,MEDIUM: add authentication guard
nsgap-5001a6021196,auth_gap,nsgap-5001a6021196,MEDIUM,no_guard,1743,MEDIUM: add authentication guard
nsgap-05a887f63ceb,auth_gap,nsgap-05a887f63ceb,MEDIUM,no_guard,1744,MEDIUM: add authentication guard
nsgap-569421659a86,auth_gap,nsgap-569421659a86,MEDIUM,no_guard,1745,MEDIUM: add authentication guard
nsgap-77c42d136375,auth_gap,nsgap-77c42d136375,MEDIUM,no_guard,1746,MEDIUM: add authentication guard
nsgap-4e0be2ec26a6,auth_gap,nsgap-4e0be2ec26a6,MEDIUM,no_guard,1747,MEDIUM: add authentication guard
nsgap-ec97d4886897,auth_gap,nsgap-ec97d4886897,MEDIUM,no_guard,1748,MEDIUM: add authentication guard
nsgap-20d8a20e86ad,auth_gap,nsgap-20d8a20e86ad,MEDIUM,no_guard,1749,MEDIUM: add authentication guard
nsgap-58c589e89557,auth_gap,nsgap-58c589e89557,MEDIUM,no_guard,1750,MEDIUM: add authentication guard
nsgap-cec98b4be02d,auth_gap,nsgap-cec98b4be02d,MEDIUM,no_guard,1751,MEDIUM: add authentication guard
nsgap-5def75b72196,auth_gap,nsgap-5def75b72196,MEDIUM,no_guard,1752,MEDIUM: add authentication guard
nsgap-74978add9e5d,auth_gap,nsgap-74978add9e5d,MEDIUM,no_guard,1753,MEDIUM: add authentication guard
nsgap-74d143da42d0,auth_gap,nsgap-74d143da42d0,MEDIUM,no_guard,1754,MEDIUM: add authentication guard
nsgap-d0cfb2c0e3aa,auth_gap,nsgap-d0cfb2c0e3aa,MEDIUM,no_guard,1755,MEDIUM: add authentication guard
nsgap-973c1dd3312b,auth_gap,nsgap-973c1dd3312b,MEDIUM,no_guard,1756,MEDIUM: add authentication guard
nsgap-51762608e44a,auth_gap,nsgap-51762608e44a,MEDIUM,no_guard,1757,MEDIUM: add authentication guard
nsgap-5bd090bdbf69,auth_gap,nsgap-5bd090bdbf69,MEDIUM,no_guard,1758,MEDIUM: add authentication guard
nsgap-47ec928097f0,auth_gap,nsgap-47ec928097f0,MEDIUM,no_guard,1759,MEDIUM: add authentication guard
nsgap-4ac48d7c0532,auth_gap,nsgap-4ac48d7c0532,MEDIUM,no_guard,1760,MEDIUM: add authentication guard
nsgap-0a9bf021745e,auth_gap,nsgap-0a9bf021745e,MEDIUM,no_guard,1761,MEDIUM: add authentication guard
nsgap-cb871c31e9d5,auth_gap,nsgap-cb871c31e9d5,MEDIUM,no_guard,1762,MEDIUM: add authentication guard
nsgap-5fcc424daf1a,auth_gap,nsgap-5fcc424daf1a,MEDIUM,no_guard,1763,MEDIUM: add authentication guard
nsgap-7b42daff599c,auth_gap,nsgap-7b42daff599c,MEDIUM,no_guard,1764,MEDIUM: add authentication guard
nsgap-dc58dea71e72,auth_gap,nsgap-dc58dea71e72,MEDIUM,no_guard,1765,MEDIUM: add authentication guard
nsgap-1672ca5706c8,auth_gap,nsgap-1672ca5706c8,MEDIUM,no_guard,1766,MEDIUM: add authentication guard
nsgap-114e8d4df8e8,auth_gap,nsgap-114e8d4df8e8,MEDIUM,no_guard,1767,MEDIUM: add authentication guard
nsgap-fc35fd9a6607,auth_gap,nsgap-fc35fd9a6607,MEDIUM,no_guard,1768,MEDIUM: add authentication guard
nsgap-abc7c90b0411,auth_gap,nsgap-abc7c90b0411,MEDIUM,no_guard,1769,MEDIUM: add authentication guard
nsgap-b4e46357fd25,auth_gap,nsgap-b4e46357fd25,MEDIUM,no_guard,1770,MEDIUM: add authentication guard
nsgap-a6f94d189b0f,auth_gap,nsgap-a6f94d189b0f,MEDIUM,no_guard,1771,MEDIUM: add authentication guard
nsgap-d667e4a37a3f,auth_gap,nsgap-d667e4a37a3f,MEDIUM,no_guard,1772,MEDIUM: add authentication guard
nsgap-5a94e1213780,auth_gap,nsgap-5a94e1213780,MEDIUM,no_guard,1773,MEDIUM: add authentication guard
nsgap-4d6d7f4431d6,auth_gap,nsgap-4d6d7f4431d6,MEDIUM,no_guard,1774,MEDIUM: add authentication guard
nsgap-1b80fae52c39,auth_gap,nsgap-1b80fae52c39,MEDIUM,no_guard,1775,MEDIUM: add authentication guard
nsgap-8b11794008d1,auth_gap,nsgap-8b11794008d1,MEDIUM,no_guard,1776,MEDIUM: add authentication guard
nsgap-1c40c37a7148,auth_gap,nsgap-1c40c37a7148,MEDIUM,no_guard,1777,MEDIUM: add authentication guard
nsgap-e450b9906919,auth_gap,nsgap-e450b9906919,MEDIUM,no_guard,1778,MEDIUM: add authentication guard
nsgap-4995e8446176,auth_gap,nsgap-4995e8446176,MEDIUM,no_guard,1779,MEDIUM: add authentication guard
nsgap-e491c41b08a6,auth_gap,nsgap-e491c41b08a6,MEDIUM,no_guard,1780,MEDIUM: add authentication guard
nsgap-bae0e37b2cca,auth_gap,nsgap-bae0e37b2cca,MEDIUM,no_guard,1781,MEDIUM: add authentication guard
nsgap-cca931ae3695,auth_gap,nsgap-cca931ae3695,MEDIUM,no_guard,1782,MEDIUM: add authentication guard
nsgap-51b5046af1cf,auth_gap,nsgap-51b5046af1cf,MEDIUM,no_guard,1783,MEDIUM: add authentication guard
nsgap-3c697a9cdf21,auth_gap,nsgap-3c697a9cdf21,MEDIUM,no_guard,1784,MEDIUM: add authentication guard
nsgap-5676139f17db,auth_gap,nsgap-5676139f17db,MEDIUM,no_guard,1785,MEDIUM: add authentication guard
nsgap-269bca9a55d0,auth_gap,nsgap-269bca9a55d0,MEDIUM,no_guard,1786,MEDIUM: add authentication guard
nsgap-93652aa2f805,auth_gap,nsgap-93652aa2f805,MEDIUM,no_guard,1787,MEDIUM: add authentication guard
nsgap-993c90da9596,auth_gap,nsgap-993c90da9596,MEDIUM,no_guard,1788,MEDIUM: add authentication guard
nsgap-b20a967cfee3,auth_gap,nsgap-b20a967cfee3,MEDIUM,no_guard,1789,MEDIUM: add authentication guard
nsgap-09942144fae5,auth_gap,nsgap-09942144fae5,MEDIUM,no_guard,1790,MEDIUM: add authentication guard
nsgap-2571ae4744cd,auth_gap,nsgap-2571ae4744cd,MEDIUM,no_guard,1791,MEDIUM: add authentication guard
nsgap-037c97e44414,auth_gap,nsgap-037c97e44414,MEDIUM,no_guard,1792,MEDIUM: add authentication guard
nsgap-46194fbeb4e5,auth_gap,nsgap-46194fbeb4e5,MEDIUM,no_guard,1793,MEDIUM: add authentication guard
nsgap-1e83d4395e96,auth_gap,nsgap-1e83d4395e96,MEDIUM,no_guard,1794,MEDIUM: add authentication guard
nsgap-30b8fe8a81ae,auth_gap,nsgap-30b8fe8a81ae,MEDIUM,no_guard,1795,MEDIUM: add authentication guard
nsgap-c39cc7202c40,auth_gap,nsgap-c39cc7202c40,MEDIUM,no_guard,1796,MEDIUM: add authentication guard
nsgap-e6f854c1e1e3,auth_gap,nsgap-e6f854c1e1e3,MEDIUM,no_guard,1797,MEDIUM: add authentication guard
nsgap-a7df3fbdb42f,auth_gap,nsgap-a7df3fbdb42f,MEDIUM,no_guard,1798,MEDIUM: add authentication guard
nsgap-a36057bdb6ce,auth_gap,nsgap-a36057bdb6ce,MEDIUM,no_guard,1799,MEDIUM: add authentication guard
nsgap-cc48048d56d1,auth_gap,nsgap-cc48048d56d1,MEDIUM,no_guard,1800,MEDIUM: add authentication guard
nsgap-84348292beac,auth_gap,nsgap-84348292beac,MEDIUM,no_guard,1801,MEDIUM: add authentication guard
nsgap-156b781ef164,auth_gap,nsgap-156b781ef164,MEDIUM,no_guard,1802,MEDIUM: add authentication guard
nsgap-85cbec346e48,auth_gap,nsgap-85cbec346e48,MEDIUM,no_guard,1803,MEDIUM: add authentication guard
nsgap-b8304a478555,auth_gap,nsgap-b8304a478555,MEDIUM,no_guard,1804,MEDIUM: add authentication guard
nsgap-d8ecd2c046f7,auth_gap,nsgap-d8ecd2c046f7,MEDIUM,no_guard,1805,MEDIUM: add authentication guard
nsgap-35b0f418e0f9,auth_gap,nsgap-35b0f418e0f9,MEDIUM,no_guard,1806,MEDIUM: add authentication guard
nsgap-ceac9d689e46,auth_gap,nsgap-ceac9d689e46,MEDIUM,no_guard,1807,MEDIUM: add authentication guard
nsgap-0e81ef98d819,auth_gap,nsgap-0e81ef98d819,MEDIUM,no_guard,1808,MEDIUM: add authentication guard
nsgap-fd333c4bcb1f,auth_gap,nsgap-fd333c4bcb1f,MEDIUM,no_guard,1809,MEDIUM: add authentication guard
nsgap-5ff3d11f186a,auth_gap,nsgap-5ff3d11f186a,MEDIUM,no_guard,1810,MEDIUM: add authentication guard
nsgap-d7d9c4ef304f,auth_gap,nsgap-d7d9c4ef304f,MEDIUM,no_guard,1811,MEDIUM: add authentication guard
nsgap-539a6c875ce4,auth_gap,nsgap-539a6c875ce4,MEDIUM,no_guard,1812,MEDIUM: add authentication guard
nsgap-8892f25c1951,auth_gap,nsgap-8892f25c1951,MEDIUM,no_guard,1813,MEDIUM: add authentication guard
nsgap-20d0b50f6d1e,auth_gap,nsgap-20d0b50f6d1e,MEDIUM,no_guard,1814,MEDIUM: add authentication guard
nsgap-a57523ad045e,auth_gap,nsgap-a57523ad045e,MEDIUM,no_guard,1815,MEDIUM: add authentication guard
nsgap-9bf991097237,auth_gap,nsgap-9bf991097237,MEDIUM,no_guard,1816,MEDIUM: add authentication guard
nsgap-05d1bb56cfc1,auth_gap,nsgap-05d1bb56cfc1,MEDIUM,no_guard,1817,MEDIUM: add authentication guard
nsgap-cc54b67fdeec,auth_gap,nsgap-cc54b67fdeec,MEDIUM,no_guard,1818,MEDIUM: add authentication guard
nsgap-c9bfa718faf2,auth_gap,nsgap-c9bfa718faf2,MEDIUM,no_guard,1819,MEDIUM: add authentication guard
nsgap-8da21774c522,auth_gap,nsgap-8da21774c522,MEDIUM,no_guard,1820,MEDIUM: add authentication guard
nsgap-32729ce98214,auth_gap,nsgap-32729ce98214,MEDIUM,no_guard,1821,MEDIUM: add authentication guard
nsgap-027c0d700bc6,auth_gap,nsgap-027c0d700bc6,MEDIUM,no_guard,1822,MEDIUM: add authentication guard
nsgap-12aeab4b6f8f,auth_gap,nsgap-12aeab4b6f8f,MEDIUM,no_guard,1823,MEDIUM: add authentication guard
nsgap-f4a500f7fd16,auth_gap,nsgap-f4a500f7fd16,MEDIUM,no_guard,1824,MEDIUM: add authentication guard
nsgap-55cd92991b65,auth_gap,nsgap-55cd92991b65,MEDIUM,no_guard,1825,MEDIUM: add authentication guard
nsgap-d3dacb605701,auth_gap,nsgap-d3dacb605701,MEDIUM,no_guard,1826,MEDIUM: add authentication guard
nsgap-1e821f4ca20d,auth_gap,nsgap-1e821f4ca20d,MEDIUM,no_guard,1827,MEDIUM: add authentication guard
nsgap-68d12731b4b8,auth_gap,nsgap-68d12731b4b8,MEDIUM,no_guard,1828,MEDIUM: add authentication guard
nsgap-b591ff1a540c,auth_gap,nsgap-b591ff1a540c,MEDIUM,no_guard,1829,MEDIUM: add authentication guard
nsgap-e05fe80d11d2,auth_gap,nsgap-e05fe80d11d2,MEDIUM,no_guard,1830,MEDIUM: add authentication guard
nsgap-6b4a79577316,auth_gap,nsgap-6b4a79577316,MEDIUM,no_guard,1831,MEDIUM: add authentication guard
nsgap-9ae2fba32394,auth_gap,nsgap-9ae2fba32394,MEDIUM,no_guard,1832,MEDIUM: add authentication guard
nsgap-57cecf8b0b63,auth_gap,nsgap-57cecf8b0b63,MEDIUM,no_guard,1833,MEDIUM: add authentication guard
nsgap-1f35ecb014e0,auth_gap,nsgap-1f35ecb014e0,MEDIUM,no_guard,1834,MEDIUM: add authentication guard
nsgap-c574a0a76010,auth_gap,nsgap-c574a0a76010,MEDIUM,no_guard,1835,MEDIUM: add authentication guard
nsgap-4417b7eac908,auth_gap,nsgap-4417b7eac908,MEDIUM,no_guard,1836,MEDIUM: add authentication guard
nsgap-c74d4d479342,auth_gap,nsgap-c74d4d479342,MEDIUM,no_guard,1837,MEDIUM: add authentication guard
nsgap-87cea6b509bd,auth_gap,nsgap-87cea6b509bd,MEDIUM,no_guard,1838,MEDIUM: add authentication guard
nsgap-be7b7030d69a,auth_gap,nsgap-be7b7030d69a,MEDIUM,no_guard,1839,MEDIUM: add authentication guard
nsgap-9dc1af788c06,auth_gap,nsgap-9dc1af788c06,MEDIUM,no_guard,1840,MEDIUM: add authentication guard
nsgap-6347a58fc449,auth_gap,nsgap-6347a58fc449,MEDIUM,no_guard,1841,MEDIUM: add authentication guard
nsgap-e31d462dec11,auth_gap,nsgap-e31d462dec11,MEDIUM,no_guard,1842,MEDIUM: add authentication guard
nsgap-372381847ce9,auth_gap,nsgap-372381847ce9,MEDIUM,no_guard,1843,MEDIUM: add authentication guard
nsgap-dda07d452a2f,auth_gap,nsgap-dda07d452a2f,MEDIUM,no_guard,1844,MEDIUM: add authentication guard
nsgap-d602191ee3f1,auth_gap,nsgap-d602191ee3f1,MEDIUM,no_guard,1845,MEDIUM: add authentication guard
nsgap-ff2d5c52e4f5,auth_gap,nsgap-ff2d5c52e4f5,MEDIUM,no_guard,1846,MEDIUM: add authentication guard
nsgap-7b88ed14c0ab,auth_gap,nsgap-7b88ed14c0ab,MEDIUM,no_guard,1847,MEDIUM: add authentication guard
nsgap-0ae26e581cc7,auth_gap,nsgap-0ae26e581cc7,MEDIUM,no_guard,1848,MEDIUM: add authentication guard
nsgap-0770a58d855a,auth_gap,nsgap-0770a58d855a,MEDIUM,no_guard,1849,MEDIUM: add authentication guard
nsgap-3ad1a1b1d47f,auth_gap,nsgap-3ad1a1b1d47f,MEDIUM,no_guard,1850,MEDIUM: add authentication guard
nsgap-4bd8e21b88a7,auth_gap,nsgap-4bd8e21b88a7,MEDIUM,no_guard,1851,MEDIUM: add authentication guard
nsgap-b35a9647342c,auth_gap,nsgap-b35a9647342c,MEDIUM,no_guard,1852,MEDIUM: add authentication guard
nsgap-2cd45fc4bbda,auth_gap,nsgap-2cd45fc4bbda,MEDIUM,no_guard,1853,MEDIUM: add authentication guard
nsgap-2bd0e1c5a7e4,auth_gap,nsgap-2bd0e1c5a7e4,MEDIUM,no_guard,1854,MEDIUM: add authentication guard
nsgap-ced75630faec,auth_gap,nsgap-ced75630faec,MEDIUM,no_guard,1855,MEDIUM: add authentication guard
nsgap-c332db27ce9b,auth_gap,nsgap-c332db27ce9b,MEDIUM,no_guard,1856,MEDIUM: add authentication guard
nsgap-f8dd975ad507,auth_gap,nsgap-f8dd975ad507,MEDIUM,no_guard,1857,MEDIUM: add authentication guard
nsgap-f10837d6da88,auth_gap,nsgap-f10837d6da88,MEDIUM,no_guard,1858,MEDIUM: add authentication guard
nsgap-29b176b94b8f,auth_gap,nsgap-29b176b94b8f,MEDIUM,no_guard,1859,MEDIUM: add authentication guard
nsgap-8395fd29c2ee,auth_gap,nsgap-8395fd29c2ee,MEDIUM,no_guard,1860,MEDIUM: add authentication guard
nsgap-0d6d7feeccbe,auth_gap,nsgap-0d6d7feeccbe,MEDIUM,no_guard,1861,MEDIUM: add authentication guard
nsgap-119e08168066,auth_gap,nsgap-119e08168066,MEDIUM,no_guard,1862,MEDIUM: add authentication guard
nsgap-83d93fda663f,auth_gap,nsgap-83d93fda663f,MEDIUM,no_guard,1863,MEDIUM: add authentication guard
nsgap-9361991afa10,auth_gap,nsgap-9361991afa10,MEDIUM,no_guard,1864,MEDIUM: add authentication guard
nsgap-4ab9337f0387,auth_gap,nsgap-4ab9337f0387,MEDIUM,no_guard,1865,MEDIUM: add authentication guard
nsgap-5bef2fde7684,auth_gap,nsgap-5bef2fde7684,MEDIUM,no_guard,1866,MEDIUM: add authentication guard
nsgap-7bcfda56f71a,auth_gap,nsgap-7bcfda56f71a,MEDIUM,no_guard,1867,MEDIUM: add authentication guard
nsgap-a0ccc2fe66ff,auth_gap,nsgap-a0ccc2fe66ff,MEDIUM,no_guard,1868,MEDIUM: add authentication guard
nsgap-c94aea218ede,auth_gap,nsgap-c94aea218ede,MEDIUM,no_guard,1869,MEDIUM: add authentication guard
nsgap-e0f10405c5ce,auth_gap,nsgap-e0f10405c5ce,MEDIUM,no_guard,1870,MEDIUM: add authentication guard
nsgap-e8c1b96d6f4f,auth_gap,nsgap-e8c1b96d6f4f,MEDIUM,no_guard,1871,MEDIUM: add authentication guard
nsgap-4d4697e63723,auth_gap,nsgap-4d4697e63723,MEDIUM,no_guard,1872,MEDIUM: add authentication guard
nsgap-8a9f8e399795,auth_gap,nsgap-8a9f8e399795,MEDIUM,no_guard,1873,MEDIUM: add authentication guard
nsgap-ba17aa51ae35,auth_gap,nsgap-ba17aa51ae35,MEDIUM,no_guard,1874,MEDIUM: add authentication guard
nsgap-1e092228b5ef,auth_gap,nsgap-1e092228b5ef,MEDIUM,no_guard,1875,MEDIUM: add authentication guard
